"iso3","realm","province","ecoregion","chi_eco","chi_pro","chi_rea"
"VNM","Central Indo-Pacific","Sunda Shelf","Southern Vietnam",1.45267476245284,1.51004363977327,1.45009162123695
"COL","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.56998671435277,1.6153382759593,1.6153382759593
"CRI","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.3006051631861,1.3006051631861,1.3006051631861
"CYM","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.40248996019363,1.29193789538215,1.29193789538215
"HND","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.42788192701751,1.46080413746713,1.46080413746713
"JAM","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.51521865753742,1.44007390144298,1.44007390144298
"NIC","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.53668415228389,1.53668415228389,1.53668415228389
"PAN","Tropical Atlantic","Tropical Northwestern Atlantic","Southwestern Caribbean",1.49002121277763,1.49002121277763,1.49002121277763
"SHN","Tropical Atlantic","St. Helena and Ascension Islands","St. Helena and Ascension Islands",0.851951890715716,0.851951890715716,0.851951890715716
"IDN","Central Indo-Pacific","Western Coral Triangle","Sulawesi Sea/Makassar Strait",1.25707236749729,1.14890244712274,1.16371746005976
"MYS","Central Indo-Pacific","Western Coral Triangle","Sulawesi Sea/Makassar Strait",1.03612830754249,1.67967395186939,1.53260173028229
"PHL","Central Indo-Pacific","Western Coral Triangle","Sulawesi Sea/Makassar Strait",1.10206443851684,1.32474175914967,1.26106412943622
"ATF","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",0.983229660276157,0.846670741448781,0.846670741448781
"COM","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",1.10827887898836,1.04617623521606,1.04617623521606
"KEN","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",1.17419350476682,1.17709544161727,1.17709544161727
"MOZ","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",1.01148832373769,0.874686571021343,0.874686571021343
"SYC","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",0.911798318227132,1.05048034599623,1.05048034599623
"TZA","Western Indo-Pacific","Western Indian Ocean","East African Coral Coast",1.10720227393119,1.10720227393119,1.10720227393119
"KEN","Western Indo-Pacific","Western Indian Ocean","Northern Monsoon Current Coast",1.18137951537373,1.17709544161727,1.17709544161727
"SOM","Western Indo-Pacific","Western Indian Ocean","Northern Monsoon Current Coast",1.1918547592418,1.1918547592418,1.0264573676538
"ATF","Western Indo-Pacific","Western Indian Ocean","Bight of Sofala/Swamp Coast",0.93664996242723,0.846670741448781,0.846670741448781
"MOZ","Western Indo-Pacific","Western Indian Ocean","Bight of Sofala/Swamp Coast",0.946752512064978,0.874686571021343,0.874686571021343
"NFK","Temperate Australasia","Northern New Zealand","Three Kings-North Cape",0.500130534172058,0.500130534172058,0.500130534172058
"NZL","Temperate Australasia","Northern New Zealand","Three Kings-North Cape",0.838341749466118,0.997312115942689,0.892799294663267
"ASM","Central Indo-Pacific","Tropical Southwestern Pacific","Tonga Islands",1.36932830275776,1.18394315382019,1.18394315382019
"FJI","Central Indo-Pacific","Tropical Southwestern Pacific","Tonga Islands",1.46267062187195,1.20495640531356,1.20495640531356
"NIU","Central Indo-Pacific","Tropical Southwestern Pacific","Tonga Islands",1.51429206815282,1.5162448124156,1.5162448124156
"TON","Central Indo-Pacific","Tropical Southwestern Pacific","Tonga Islands",1.43247160151464,1.42472247341755,1.42472247341755
"BRA","Tropical Atlantic","Tropical Southwestern Atlantic","Trindade and Martin Vaz Islands",0.455191636258716,1.0407952170038,1.11077518330206
"SHN","Temperate South America","Tristan Gough","Tristan Gough",1.74607876595342,1.74607876595342,1.74607876595342
"PYF","Eastern Indo-Pacific","Marquesas","Marquesas",0.282907424641099,0.282907424641099,0.574953444547445
"AUS","Temperate Australasia","East Central Australian Shelf","Tweed-Moreton",1.1683424712282,1.25273957333278,1.72732945266572
"ARG","Temperate South America","Warm Temperate Southwestern Atlantic","Uruguay-Buenos Aires Shelf",1.00116278815768,1.00100708705542,0.965284834542195
"BRA","Temperate South America","Warm Temperate Southwestern Atlantic","Uruguay-Buenos Aires Shelf",1.57276421785355,0.952460087637624,0.952460087637624
"URY","Temperate South America","Warm Temperate Southwestern Atlantic","Uruguay-Buenos Aires Shelf",0.885732260678547,0.89349075566832,0.89349075566832
"FJI","Central Indo-Pacific","Tropical Southwestern Pacific","Vanuatu",1.1503877707808,1.20495640531356,1.20495640531356
"NCL","Central Indo-Pacific","Tropical Southwestern Pacific","Vanuatu",0.930208668619234,0.842200165544333,0.842550603653917
"SLB","Central Indo-Pacific","Tropical Southwestern Pacific","Vanuatu",1.07326406217098,1.08555191787845,1.0609871031792
"VUT","Central Indo-Pacific","Tropical Southwestern Pacific","Vanuatu",1.08545073406049,1.08729730987061,1.08729730987061
"USA","Temperate Northern Atlantic","Cold Temperate Northwest Atlantic","Virginian",1.4529465399499,1.66532705529396,1.38091101125582
"FSM","Central Indo-Pacific","Tropical Northwestern Pacific","West Caroline Islands",0.974782270736664,0.82051914287101,0.815865006981075
"IDN","Central Indo-Pacific","Tropical Northwestern Pacific","West Caroline Islands",1.11600958798305,1.11600958798305,1.16371746005976
"PLW","Central Indo-Pacific","Tropical Northwestern Pacific","West Caroline Islands",1.0830254729173,1.0830254729173,1.08776062119784
"CAN","Arctic","Arctic","West Greenland Shelf",1.7590999953887,1.37536559492745,1.37536559492745
"GRL","Arctic","Arctic","West Greenland Shelf",2.04012187050701,1.66375980363252,1.66375980363252
"ATF","Western Indo-Pacific","Western Indian Ocean","Western and Northern Madagascar",0.83113667642252,0.846670741448781,0.846670741448781
"COM","Western Indo-Pacific","Western Indian Ocean","Western and Northern Madagascar",1.04414536648234,1.04617623521606,1.04617623521606
"MDG","Western Indo-Pacific","Western Indian Ocean","Western and Northern Madagascar",1.07319151013842,1.22300265192691,1.22300265192691
"MOZ","Western Indo-Pacific","Western Indian Ocean","Western and Northern Madagascar",0.937040038903554,0.874686571021343,0.874686571021343
"SYC","Western Indo-Pacific","Western Indian Ocean","Western and Northern Madagascar",0.899224272684047,1.05048034599623,1.05048034599623
"OMN","Western Indo-Pacific","Somali/Arabian","Western Arabian Sea",1.25569469238387,1.29455333626661,1.2891789433965
"YEM","Western Indo-Pacific","Somali/Arabian","Western Arabian Sea",0.980563695279742,0.951284626096541,0.976041619750699
"AUS","Temperate Australasia","Southeast Australian Shelf","Western Bassian",2.04159272935562,1.44449141342712,1.72732945266572
"BLZ","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.28731556229256,1.28731556229256,1.28731556229256
"CUB","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.58177309406215,1.20506642104926,1.20506642104926
"CYM","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.55983939435747,1.29193789538215,1.29193789538215
"GTM","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.71442640572786,1.71442640572786,1.71442640572786
"HND","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.49423406623452,1.46080413746713,1.46080413746713
"MEX","Tropical Atlantic","Tropical Northwestern Atlantic","Western Caribbean",1.58626301926236,1.29938521149092,1.29938521149092
"ECU","Tropical Eastern Pacific","Galapagos","Western Galapagos Islands",0.254211347172429,0.268064632288181,0.323124818310865
"IND","Western Indo-Pacific","West and South Indian Shelf","Western India",1.36971579060007,1.32259769895922,1.17224005146875
"PAK","Western Indo-Pacific","West and South Indian Shelf","Western India",1.79563908338994,1.79563908338994,1.74523123388305
"CHN","Temperate Northern Pacific","Cold Temperate Northwest Pacific","Yellow Sea",1.87044259430706,1.87044259430706,1.83829477941365
"KOR","Temperate Northern Pacific","Cold Temperate Northwest Pacific","Yellow Sea",1.3576764294633,1.36265021906985,1.40392052532725
"PRK","Temperate Northern Pacific","Cold Temperate Northwest Pacific","Yellow Sea",1.01934976351953,0.713983664284351,0.713983664284351
"CXR","Central Indo-Pacific","Java Transitional","Southern Java",1.51143202185631,1.14176798158626,1.14176798158626
"IDN","Central Indo-Pacific","Java Transitional","Southern Java",1.03075456266561,1.02879806796068,1.16371746005976
"IDN","Western Indo-Pacific","Andaman","Western Sumatra",0.740014556357666,0.749909084552794,0.749909084552794
"THA","Western Indo-Pacific","Andaman","Western Sumatra",1.11200392246246,1.2621587705741,1.2621587705741
"AUS","Central Indo-Pacific","Northeast Australian Shelf","Torres Strait Northern Great Barrier Reef",0.75504614477541,0.868286315465671,0.955895277764987
"PNG","Central Indo-Pacific","Northeast Australian Shelf","Torres Strait Northern Great Barrier Reef",0.747537165880203,0.747537165880203,0.91437623994107
"AUS","Central Indo-Pacific","Northeast Australian Shelf","Central and Southern Great Barrier Reef",0.96567850545717,0.868286315465671,0.955895277764987
"IDN","Central Indo-Pacific","Sunda Shelf","Sunda Shelf/Java Sea",1.44984320648242,1.46549630573282,1.16371746005976
"MYS","Central Indo-Pacific","Sunda Shelf","Sunda Shelf/Java Sea",1.49119648907258,1.58300706895543,1.53260173028229
"THA","Central Indo-Pacific","Sunda Shelf","Sunda Shelf/Java Sea",3.4312150478363,1.49152087128196,1.49152087128196
"VNM","Central Indo-Pacific","Sunda Shelf","Sunda Shelf/Java Sea",1.63248366206084,1.51004363977327,1.45009162123695
"GRL","Arctic","Arctic","North and East Iceland",1.33500179464834,1.66375980363252,1.66375980363252
"ISL","Arctic","Arctic","North and East Iceland",2.00729497183218,1.98122843619843,1.98122843619843
"SJM","Arctic","Arctic","North and East Iceland",1.45507411522591,1.50545019887613,1.50545019887613
"FRO","Temperate Northern Atlantic","Northern European Seas","South and West Iceland",2.43407066389062,2.04489512106495,2.04489512106495
"ISL","Temperate Northern Atlantic","Northern European Seas","South and West Iceland",2.44158024108766,2.41061355490123,2.41061355490123
"BEL","Temperate Northern Atlantic","Northern European Seas","North Sea",1.17260091188477,1.17260091188477,1.17260091188477
"DEU","Temperate Northern Atlantic","Northern European Seas","North Sea",1.32838139197592,1.33385816334949,1.33385816334949
"DNK","Temperate Northern Atlantic","Northern European Seas","North Sea",1.33479452685612,1.3376347388889,1.3376347388889
"FRA","Temperate Northern Atlantic","Northern European Seas","North Sea",1.56441838571004,1.66763115368592,1.64331150280577
"FRO","Temperate Northern Atlantic","Northern European Seas","North Sea",1.77908567948775,2.04489512106495,2.04489512106495
"GBR","Temperate Northern Atlantic","Northern European Seas","North Sea",1.94393571176138,1.87532985857743,1.87532985857743
"NLD","Temperate Northern Atlantic","Northern European Seas","North Sea",1.23885854418213,1.23885854418213,1.23885854418213
"NOR","Temperate Northern Atlantic","Northern European Seas","North Sea",1.85849573080324,1.93270146555082,1.93270146555082
"SWE","Temperate Northern Atlantic","Northern European Seas","North Sea",1.63879185691476,1.43614715491051,1.43614715491051
"GBR","Temperate Northern Atlantic","Northern European Seas","Southern Norway",1.92608428001404,1.87532985857743,1.87532985857743
"NOR","Temperate Northern Atlantic","Northern European Seas","Southern Norway",1.839655995082,1.93270146555082,1.93270146555082
"NOR","Temperate Northern Atlantic","Northern European Seas","Northern Norway and Finnmark",2.04646691656762,1.93270146555082,1.93270146555082
"RUS","Temperate Northern Atlantic","Northern European Seas","Northern Norway and Finnmark",2.10589882762644,1.84635726792132,2.48326953568723
"NOR","Arctic","Arctic","North and East Barents Sea",1.96437267619232,1.96437267619232,1.96437267619232
"RUS","Arctic","Arctic","North and East Barents Sea",1.67089352027963,1.20373223603573,1.20373223603573
"SJM","Arctic","Arctic","North and East Barents Sea",1.51740252350864,1.50545019887613,1.50545019887613
"RUS","Arctic","Arctic","White Sea",1.48411617023518,1.20373223603573,1.20373223603573
"BHS","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.15287773907185,0.970505143663188,0.970505143663188
"COL","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.87128065761767,1.6153382759593,1.6153382759593
"CUB","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.19325435545477,1.20506642104926,1.20506642104926
"CYM","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.28240488568487,1.29193789538215,1.29193789538215
"DOM","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.74682003426061,1.54627396118435,1.54627396118435
"HND","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.18660540878773,1.46080413746713,1.46080413746713
"HTI","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.50183409387159,1.50188391894428,1.50188391894428
"JAM","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.4149933066161,1.44007390144298,1.44007390144298
"MEX","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.6282518307368,1.29938521149092,1.29938521149092
"PRI","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.81504519213718,1.75855486661898,1.75855486661898
"USA","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.25754298444567,1.13441768537608,1.13441768537608
"VEN","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.81493120534079,1.85778883101028,1.83173639114922
"VIR","Tropical Atlantic","Tropical Northwestern Atlantic","Greater Antilles",1.76767105781115,1.7402351409947,1.7402351409947
"ASM","Eastern Indo-Pacific","Southeast Polynesia","Southern Cook/Austral Islands",1.17764776538719,1.17764776538719,1.03190438061813
"COK","Eastern Indo-Pacific","Southeast Polynesia","Southern Cook/Austral Islands",1.25448269663294,1.23687258770715,0.925543089028639
"PYF","Eastern Indo-Pacific","Southeast Polynesia","Southern Cook/Austral Islands",0.86750081429012,0.642498705252164,0.574953444547445
"AGO","Tropical Atlantic","Gulf of Guinea","Gulf of Guinea South",0.603064291246302,0.610359643691594,0.610359643691594
"COD","Tropical Atlantic","Gulf of Guinea","Gulf of Guinea South",0.651161405528691,0.634425211327755,0.634425211327755
"COG","Tropical Atlantic","Gulf of Guinea","Gulf of Guinea South",0.562633464594022,0.562633464594022,0.562633464594022
"GAB","Tropical Atlantic","Gulf of Guinea","Gulf of Guinea South",0.578497655830885,0.568048893332223,0.568048893332223
"GNQ","Tropical Atlantic","Gulf of Guinea","Gulf of Guinea South",0.541806983947754,0.575852418063908,0.575852418063908
"AGO","Tropical Atlantic","Gulf of Guinea","Angolan",0.6107249049101,0.610359643691594,0.610359643691594
"COD","Tropical Atlantic","Gulf of Guinea","Angolan",0.398444873094559,0.634425211327755,0.634425211327755
"CPV","Tropical Atlantic","West African Transition","Sahelian Upwelling",1.69566143043642,2.00168700166835,2.00168700166835
"GMB","Tropical Atlantic","West African Transition","Sahelian Upwelling",1.61269001523033,1.61269001523033,1.61269001523033
"MRT","Tropical Atlantic","West African Transition","Sahelian Upwelling",1.95125198546209,1.95125198546209,1.95125198546209
"SEN","Tropical Atlantic","West African Transition","Sahelian Upwelling",1.74131583833321,1.74131583833321,1.70089553456221
"ALB","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",1.92783822259813,1.95877952004472,1.95877952004472
"BIH","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",3.56999437014262,3.56999437014262,3.56999437014262
"HRV","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",2.01159352556196,2.01159352556196,2.01159352556196
"ITA","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",2.29419921488858,1.87872474637097,1.87872474637097
"MNE","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",1.95121205515332,1.95121205515332,1.95121205515332
"SVN","Temperate Northern Atlantic","Mediterranean Sea","Adriatic Sea",2.57226904233297,2.57226904233297,2.57226904233297
"CYP","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.47842982797809,2.47842982797809,2.47842982797809
"EGY","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.40824699959985,2.40824699959985,2.40824699959985
"GRC","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.6597474544209,2.65697071517692,2.65697071517692
"ISR","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.31551025898007,2.31551025898007,2.31551025898007
"LBN","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.31397266091195,2.31397266091195,2.31397266091195
"LBY","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",1.98426975567855,2.19163821411121,2.19163821411121
"PSE","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.18099618875063,2.18099618875063,2.18099618875063
"SYR","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.26464031023138,2.26464031023138,2.26464031023138
"TUR","Temperate Northern Atlantic","Mediterranean Sea","Levantine Sea",2.63803936753954,2.71443586773597,3.17507415539548
"GRC","Temperate Northern Atlantic","Mediterranean Sea","Tunisian Plateau/Gulf of Sidra",2.45107352733612,2.65697071517692,2.65697071517692
"ITA","Temperate Northern Atlantic","Mediterranean Sea","Tunisian Plateau/Gulf of Sidra",1.68937966085616,1.87872474637097,1.87872474637097
"LBY","Temperate Northern Atlantic","Mediterranean Sea","Tunisian Plateau/Gulf of Sidra",2.19968091661106,2.19163821411121,2.19163821411121
"MLT","Temperate Northern Atlantic","Mediterranean Sea","Tunisian Plateau/Gulf of Sidra",1.86335998545786,1.87158991984631,1.87158991984631
"TUN","Temperate Northern Atlantic","Mediterranean Sea","Tunisian Plateau/Gulf of Sidra",1.80815306535754,1.85038489655598,1.85038489655598
"ALB","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",2.04508945502733,1.95877952004472,1.95877952004472
"GRC","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",2.49100061563345,2.65697071517692,2.65697071517692
"ITA","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",2.06987413107227,1.87872474637097,1.87872474637097
"LBY","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",2.55276911592484,2.19163821411121,2.19163821411121
"MLT","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",1.88037971371696,1.87158991984631,1.87158991984631
"TUN","Temperate Northern Atlantic","Mediterranean Sea","Ionian Sea",1.82679777826582,1.85038489655598,1.85038489655598
"GRC","Temperate Northern Atlantic","Mediterranean Sea","Aegean Sea",2.75080990126557,2.65697071517692,2.65697071517692
"TUR","Temperate Northern Atlantic","Mediterranean Sea","Aegean Sea",2.81113819151403,2.71443586773597,3.17507415539548
"DZA","Temperate Northern Atlantic","Mediterranean Sea","Alboran Sea",1.63815375269717,1.8002779340553,1.8002779340553
"ESP","Temperate Northern Atlantic","Mediterranean Sea","Alboran Sea",1.71775017559178,1.72312463824964,1.65608263898197
"GIB","Temperate Northern Atlantic","Mediterranean Sea","Alboran Sea",2.05119922161102,2.05119922161102,2.05119922161102
"MAR","Temperate Northern Atlantic","Mediterranean Sea","Alboran Sea",1.79409846382321,1.79409846382321,1.83431762445483
"DZA","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.83074853753023,1.8002779340553,1.8002779340553
"ESP","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.72423248432393,1.72312463824964,1.65608263898197
"FRA","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.73373366348327,1.73373366348327,1.64331150280577
"ITA","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.70569676980815,1.87872474637097,1.87872474637097
"MCO","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.77462017536163,1.77462017536163,1.77462017536163
"TUN","Temperate Northern Atlantic","Mediterranean Sea","Western Mediterranean",1.93696563276085,1.85038489655598,1.85038489655598
"CAN","Arctic","Arctic","High Arctic Archipelago",1.16519735313406,1.37536559492745,1.37536559492745
"GRL","Arctic","Arctic","High Arctic Archipelago",1.18163112912859,1.66375980363252,1.66375980363252
